name,street,postcode,city,latitude,longitude,turnover,change in turnover,profit,operative profit,personnel
Juha Laine,Halituskatu 19,13100,Hämeenlinna,0.0,0.0,,,,,
Juhani Aalto,Iso Kylätie 43,04130,Sipoo,66.695766,27.562634999999997,,,,,
Jukka Laamanen,Puustellinpolku 12,00410,Helsinki,60.24527165,24.860982906668287,,,,,
Jussi Mansikkamäki,Pitkänsillankatu 1-3 3.krs,67100,Kokkola,0.0,0.0,,,,,
Jyrki Iso-Aho,Ratakatu 19,00120,Helsinki,42.0352799,21.037494600000002,,,,,
Kari Leppänen,Klaneettitie 6-8 B,00420,Helsinki,60.23814795,24.875825086130465,,,,,
Kari Palaste,Pursimiehenkatu 29-31 B,00150,Helsinki,60.1585667,24.9334431,,,,,
Kari Tuominen,Viipurintie 45,15150,Lahti,60.9750275,25.69596826462241,,,,,
Katja Maununaho,Töölöntorinkatu 2 B,00260,Helsinki,60.179153299999996,24.9251165,,,,,
Kirsti Sintonen,Rauhankatu 17 B,15110,Lahti,63.095088,21.626063000000002,,,,,
Marjo Kekkonen,Kauppalankatu 2 B,05800,Hyvinkää,60.86908680000001,26.703750205732288,,,,,
Marko Aitio,Satakunnankatu 13 B,33100,Tampere,61.50086339999999,23.76357028778697,,,,,
Matti Karhula,Hallituskatu 13 - 17 c 20,90100,Oulu,0.0,0.0,,,,,
Matti Terho,Kauppakatu 15,95400,Tornio,62.598453799999994,29.758523600000004,,,,,
Mikko Lukkaroinen,Kauppurienkatu 12,90100,Oulu,65.01094570000001,25.473292899999997,,,,,
Mikko Suvisto,Bulevardi 44, 00120, Helsinki,60.161864,24.9314657,,,,,
Pekka Hornamo,Vuorikatu 4 B 45,00100,Helsinki,0.0,0.0,,,,,
Pekka Mäki,Läntinen Rantakatu 53,20100,Turku,60.44117765,22.24626016886528,,,,,
Päivi Kasurinen,Hakuntie 6,45610,Koria,60.85069615000001,26.60507834991488,,,,,
Päivi Vuori,Mikkolankuja 30,31700,Urjala as,60.9562395,24.496350699999997,,,,,
Rauno Lehtinen,Perämiehenkatu 12 e,00150,Helsinki,60.157712800000006,24.935277199999998,,,,,
Renni Haroma,Itäinen Rantakatu 74 D 169,20810,Turku,0.0,0.0,,,,,
Roger Wingren VD,Villavägen 8,68580,Larsmo,55.83673149999999,13.300955300000002,,,,,
Roland Björkqvist,Raastuvankatu 18 B,65100,Vaasa,63.0957081,21.6126092,,,,,
Sakari Miettunen,Viipurintie 4,13200,Hämeenlinna,60.973240399999995,25.7020904,,,,,
Sauli Lind,Possijärvenkatu 1,33400,Tampere,61.51734855,23.664015344288988,,,,,
Taina Anttila,Raatihuoneenkatu 19B,5.,"kerros, 13100 Hämeenlinna",61.686805500000006,27.2756838,,,,,
Taina Väisänen,Kuusistontie 6,33480,Ylöjärvi,60.34993475,24.89565908693843,,,,,
Tapio Saarelainen,Pursimiehenkatu 29 A,00150,Helsinki,60.1605623,24.9411704,,,,,
Teppo Pietarinen,Veturikuja 7,01300,Vantaa,60.29806315,25.04434007285181,,,,,
Timo Hyvärinen,Vattuniemenkatu 15 A,00210,Helsinki,60.1543916,24.884773499999998,,,,,
Timo Lähteenmäki,Gallen-Kallelankatu 8,28100,Pori,61.486808200000006,21.7944786,,,,,
Veera Rautaheimo,Kauppiaskatu 5 A 4 krs,20100,Turku,0.0,0.0,,,,,
Vesa Arosuo,Itäinen Pitkäkatu 21 A,20700,Turku,60.4393711,22.261936600000002,,,,,
Vesa Laukkanen,Henry Fordin katu 5 K,00150,Helsinki,60.1530291,24.9250917,,,,,
 Markku Mäki-Opas,Satakunnankatu 33 b,33210,Tampere,61.5010434,23.763256100000003,,,,,
Ann-Marie Niskanen,Henry Fordin katu 5 K,00150,Helsinki,60.1530291,24.9250917,,,,,
Antti Konola,Raatihuoneenkatu 19B,5.,"kerros, 13100 Hämeenlinna",61.686805500000006,27.2756838,,,,,
Ari Pusa,Läntinen Rantakatu 53,20100,Turku,60.44117765,22.24626016886528,,,,,
Arja Hyvärinen,Hämeentie 155 C,00560,Helsinki,60.45859720000001,22.3083146,,,,,
Arto Peltokangas,Possijärvenkatu 1,33400,Tampere,61.51734855,23.664015344288988,,,,,
Esko Rautiola,Pursimiehenkatu 6 C,00150,Helsinki,63.1085944,21.595792899999996,,,,,
Frank Schauman,Linnankatu 9 D kattokrs,20100,Turku,0.0,0.0,,,,,
Gustav Simons arkitekt SAFA,Villavägen 8,68580,Larsmo,55.83673149999999,13.300955300000002,,,,,
Ismo Rellman,Satakunnankatu 13 B,33100,Tampere,61.50086339999999,23.76357028778697,,,,,
Juhani Puukka,Torikatu 1,38200,Sastamala,40.88161525,29.368958198461943,,,,,
Lasse Lehtinen,Viipurintie 4,13200,Hämeenlinna,60.973240399999995,25.7020904,,,,,
Minna Pirinen,Kolmihaarankatu 6,33330,Tampere,61.5028899,23.577530399999997,,,,,
Patrick Holmström,Itäinen Pitkäkatu 21 A,20700,Turku,60.4393711,22.261936600000002,,,,,
Pauno Narjus,Kauppiaskatu 5 A 4 krs,20100,Turku,0.0,0.0,,,,,
Pekka Vapaavuori,Itäinen Rantakatu 64,20810,Turku,60.43912025,22.24769048528368,,,,,
Riikka Ahonen,Vattuniemenkatu 15 A,00210,Helsinki,60.1543916,24.884773499999998,,,,,
Risto Nissilä,Raastuvankatu 18 B,65100,Vaasa,63.0957081,21.6126092,,,,,
Seppo Markku,Rautatienkatu 19 A,15110,Lahti,65.0000605,25.4688456,,,,,
Sirpa Kekkonen,Kauppalankatu 2 B,05800,Hyvinkää,60.86908680000001,26.703750205732288,,,,,
Taina Karjalainen,Rauhankatu 17 B,15110,Lahti,63.095088,21.626063000000002,,,,,
Teemu Saari,Virtaintie 17,34800,Virrat,62.258184,24.431699,,,,,
Tiina Heikkilä,Vaasanpuistikko 18 12,65100,Vaasa,60.18797985,24.96074215420701,,,,,
Tove Hagman,Vanha Hämeenlinnantie 3A,06100,Porvoo,60.3697543,24.805322699999998,,,,,
"Dang Phi Thanh, arkitekt SAFA",Villavägen 8,68580,Larsmo,55.83673149999999,13.300955300000002,,,,,
Harri Verälä,Itäinen Pitkäkatu 21 A,20700,Turku,60.4393711,22.261936600000002,,,,,
Heidi Kulla,Raastuvankatu 18 B,65100,Vaasa,63.0957081,21.6126092,,,,,
Jarmo Maunula,Hämeentie 155 C,00560,Helsinki,60.45859720000001,22.3083146,,,,,
Juha Kuokkanen,Läntinen Rantakatu 53,20100,Turku,60.44117765,22.24626016886528,,,,,
Juha Mikkola,Raatihuoneenkatu 19B,00210,"kerros, 13100 Hämeenlinna",61.686805500000006,27.2756838,,,,,
Kai Heimala,Kauppalankatu 2 B,05800,Hyvinkää,60.86908680000001,26.703750205732288,,,,,
Matias Topi,Possijärvenkatu 1,33400,Tampere,61.51734855,23.664015344288988,,,,,
Matti Rautiola,Pursimiehenkatu 6 C,00150,Helsinki,63.1085944,21.595792899999996,,,,,
Petri Koivisto,Kolmihaarankatu 6,33330,Tampere,61.5028899,23.577530399999997,,,,,
Sami Heinämäki,Virtaintie 17,34800,Virrat,62.258184,24.431699,,,,,
Sari Tuovinen,Satakunnankatu 13 B,33100,Tampere,61.50086339999999,23.76357028778697,,,,,
Seija Kuusinen,Sarvijaakonkatu 32,33540,Tampere,60.455517500000006,22.169846399999997,,,,,
Tiitta Itkonen,Kauppiaskatu 5 A,20100,Turku,60.4537174,22.2656557,,,,,
Jaakko Kiukkanen,Kuusistontie 6,33480,Ylöjärvi,60.34993475,24.89565908693843,,,,,
Jonni Lampinen,Kauppiaskatu 5 A 4 krs,20100,Turku,0.0,0.0,,,,,
Krista Järvinen,Possijärvenkatu 1,33400,Tampere,61.51734855,23.664015344288988,,,,,
Markku Taskinen,Hämeentie 155 C,00560,Helsinki,60.45859720000001,22.3083146,,,,,
Eevi Peltokangas,Possijärvenkatu 1,33400,Tampere,61.51734855,23.664015344288988,,,,,
Jarmo Seppä,Sarvijaakonkatu 32,33540,Tampere,60.455517500000006,22.169846399999997,,,,,
Jukka Sallinen,Hämeentie 155 C,00560,Helsinki,60.45859720000001,22.3083146,,,,,
Mikko Mannberg,Kauppiaskatu 5 A 4 krs,20100,Turku,0.0,0.0,,,,,
Aleksi Myyryläinen,Kauppiaskatu 5 A 4 krs,20100,Turku,0.0,0.0,,,,,
Winni Ekelund,Hämeentie 155 C,00560,Helsinki,60.45859720000001,22.3083146,,,,,
Hannu Tenho,Kauppiaskatu 5 A,20100,Turku,60.4537174,22.2656557,,,,,
Milja Nuorkivi,Hämeentie 155 C,00560,Helsinki,60.45859720000001,22.3083146,,,,,
Leena Tuovinen,Hämeentie 155 C,00560,Helsinki,60.45859720000001,22.3083146,,,,,
Hanna Staaf,Hämeentie 155 C,00560,Helsinki,60.45859720000001,22.3083146,,,,,
Rosenberg Kati graafinen suunnittelija,Elsankuja 2 F 59,02230,Espoo,0.0,0.0,,,,,
Arkkitehtitoimisto Helander-Leiviskä,Ratakatu 19,00120,Helsinki,42.0352799,21.037494600000002,,,,,
A. K. E. Studio Oy Arkkitehtuuritoimisto,Kilpijärventie 140,04740,Sälinkää,61.47091120000001,27.2290081,28.0,,6.0,"28,6%",
ARC-VIVA Arkkitehtitoimisto,Sepänkuja 8,86600,Haapavesi,60.478846700000005,22.200507878761066,4.0,-20%,2.0,50%,
ARK Miettinen Oy,Runeberginkatu 40 B 43,00260,Helsinki,0.0,0.0,,,,,
ARKdot Oy,Merikatu 1,26200,Rauma,60.1559946,24.9490883,129.0,,42.0,"41,1%",1.0
AW2-Arkkitehdit,Köydenpunojankatu 2 F,00180,Helsinki,60.4557899,22.2498858,7454.0,"78,1%",1005.0,"17,1%",
Apsis Arkkitehtitoimisto,Alexandersgatan 50 A 8,00100,Helsingfors,0.0,0.0,,,,,
Ark Heinonen  arkkitehtitoimisto,Panimokatu 23 C 55,15140,Lahti,0.0,0.0,,,,,
Arkadi Arkkitehdit,Voudintie 4,90400,Oulu,60.21936510000001,24.96462896484704,,,,,
Arkion Oy,Pyynikintori 3,33230,Tampere,61.49729549999999,23.740683800000003,294.0,"4,6%",4.0,"1,7%",
Arkitek Oy Ab,Viasvägen 97,66140,Övermalax,56.91290060000001,12.4863619,454.0,"27,2%",11.0,4%,4.0
Arkkitehdit D4 Oy,Otsonkallio 2,02110,Espoo,60.18008390000001,24.818263899999998,518.0,,38.0,"9,5%",7.0
Arkkitehdit Rintamäki Viljanen+J Oy,Rantalinna Rantakatu 65100,65100,Vaasa,63.0922242,21.605530337766105,387.0,"-8,7%",38.0,"9,8%",3.0
Arkkitehdit Rudanko + Kankkunen Oy,Köydenpunojankatu 2aD,00180,Helsinki,60.1616927,24.9270889,2190.0,28%,148.0,"8,2%",12.0
Arkkitehdit Sivula & Sivula Oy,Perämiehenkatu 12 E 528,00150,Helsinki,0.0,0.0,,,,,
Arkkitehdit Soini & Horto Oy,Malminkatu 30,00100,Helsinki,60.16785720000001,24.927173800000002,7557.0,"1,4%",645.0,"10,7%",49.0
Arkkitehtipalvelu Maija Outinen Ky,Vuoritie 13,04400,Järvenpää,60.16333475,24.65296576471957,,,,,
Arkkitehtistudio H,Ruolankatu 18,15150,Lahti,60.976543299999996,25.688212998785676,,,2.0,,1.0
Arkkitehtitoimisto Heikki Kirjalainen Oy,Porrassalmenkatu 21 A 3. krs,50100,Mikkeli,0.0,0.0,,,,,
Arkkitehtitoimisto Joel Kyyrö Oy,Lönnrotinkatu 32 C 32,00180,Helsinki,0.0,0.0,,,,,
Arkkitehtitoimisto Kooska,Kaiturinkatu 8,33820,Tampere,61.471082499999994,23.8209522,1.0,"-83,3%",-2.0,-100%,
Arkkitehtitoimisto Lehto Peltonen Valkama Oy,Lastenkodinkuja 2,00180,Helsinki,60.166142,24.925008300000002,1396.0,7%,186.0,"16,6%",14.0
Arkkitehtitoimisto Liisa Kock,Ulvilantie 11 a C 5,00350,Helsinki,0.0,0.0,,,,,
Arkkitehtitoimisto Majamaa Oy,Hämeenkatu 25 B,33200,Tampere,61.49790279999999,23.7631422,65.0,"-8,5%",-7.0,"-10,8%",
Arkkitehtitoimisto Park Oy,Kolumäki 1 B 28,67100,Kokkola,0.0,0.0,,,,,
Arkkitehtitoimisto Petäjä Oy,Luoteisväylä 23 C,00200,Helsinki,60.1660353,24.8598608,154.0,"43,9%",35.0,"27,9%",
Arkkitehtitoimisto Planko,Torstintie 5,14500,Iittala,61.0882189,24.1547018,,,,,
Arkkitehtitoimisto Ranki Teuvo,Kalloistenkatu 6,20540,Turku,60.4663034,22.3099676,,,,,
Arkkitehtitoimisto Skoot Oy,Kaivokatu 37,06100,Porvoo,61.4733218,23.4802575,,,,,
Arkkitehtitoimisto Suunnittelu Kärki Oy,Laitakatu 1 c 22,15150,Lahti,0.0,0.0,,,,,
Arkkitehtitoimisto Timo Vuori Oy,Valtakatu 20B As 3,53600,Lappeenranta,0.0,0.0,,,,,
Arkkitehtitoimisto Zeven Oy,Tunturikatu 15 B 25,00100,Helsinki,0.0,0.0,,,,,
Arkkitehtuuri- ja Sis.tsto Tilaidea,Lukiokatu 10,95400,Tornio,65.84492925,24.14990560718373,,,,,
Arkkitehtuuritoimisto Pekka Hornamo Ky,Kirkkotori 4,06100,Porvoo,60.39764399999999,25.658109399999997,,,,,
Avario Oy,Torikatu 19,90100,Oulu,63.8386337,23.136201899999996,1771.0,32%,66.0,"4,7%",22.0
Bellarc Oy,Ailostenkatu 9 A 4,21100,Naantali,0.0,0.0,,,,,
Finpers,Korkeakoulunkatu 7,33720,Tampere,61.449739799999996,23.8575794,,,,,
Flow architects Oy,Tehtaankatu 32 E,00150,Helsinki,60.158012600000006,24.9405634,,,-6.0,,1.0
Garden Miracle,Viinitilantie 28 as. 2,14610,Lepaa,0.0,0.0,,,,,
"Honka, Uudenmaankatu 8, 20500 Turku",Tommilankatu 21,20300,Turku,60.466483,22.2481422,,,,,
Ingenjörsbyrå Mathias Smeds Ab Oy Insinööritoimisto,Asemakatu 48,65100,Vaasa,7.116667,8.966667,,,,,
Insinööritoimisto AIB,Pihatörmä 1 D,02240,Espoo,60.1648073,24.7314154,,,,,
Kajasviita Arkkitehtuuri,Melkonkatu 22 A,00210,Helsinki,60.152095200000005,24.8822615,,,,,
Koivuniemi Juha Tmi Rakennusarkkitehtitoimisto,Helttakatu 4,37130,Nokia,61.487157700000004,23.4791343,,,,,
Kolu Arkkitehdit Oy,Malmin lentoasema 1,00700,Helsinki,60.246475399999994,25.0454945,214.0,"-0,9%",2.0,"1,4%",
L Arkkitehdit Oy,Kalevankatu 6,00100,Helsinki,61.0625245,28.25998215000001,5401.0,"-4,8%",1025.0,"23,4%",46.0
Lindroos Architects Oy,Köydenpunojankatu 7A10,00180,Helsinki,0.0,0.0,,,,,
Makron Engineering Oy,Vanha Messiläntie 4,15860,Hollola,60.99048489999999,25.540246600000003,1511.0,"26,5%",1.0,"15,7%",18.0
Mäki Design Oy,Kalliotie 5 A 1,32740,Sastamala,61.88193760000001,28.810230400000002,,,,,
PLM Solution Design Oy,Matintie 4,21250,Masku,60.38857539999999,25.829793399999996,336.0,"12,4%",201.0,"47,6%",2.0
Partanen & Lamusuo Oy,Melankatu 30,70500,Kuopio,41.6549196,20.4645851,,,,,
RA-Studio Raimo Ahonen,Kivikuja 5,90140,Oulu,60.2039431,24.687663277611943,,,,,
Rakennus ja saneeraus Puvera,Riistapolku 5,57230,Savonlinna,61.66590255,27.201102202467126,,,,,
Rakennussuunnittelu Rahkala,Kärrinkaari 10 A,25360,Pertteli,60.45790279999999,23.2367302,,,,,
Rakennussuunnittelu ja -palvelu J. Piikkilä,Vesitornintie 111,60800,Ilmajoki,65.1324877,25.7716643,,,,,
Reveal Finland,Tekijäntie 4,60100,Seinäjoki,61.913795900000004,25.1426634,32.0,,-1.0,"-3,1%",
Saatsi Arkkitehdit Oy,Bysmedsintie 56,06500,Porvoo,60.4220289,25.5843326,900.0,"19,8%",13.0,"1,7%",13.0
Studio AN,Munkkiluodonkuja 3A4,02160,Espoo,0.0,0.0,,,,,
Talosuunnittelu P. Viitasalo,Parkanontie 58,39700,Parkano,62.0038688,23.0210991,,,,,
Tengbom Oy,Salomonkatu 17 A,00100,Helsinki,60.1678988,24.927812399999997,2139.0,"14,9%",151.0,"7,5%",
Arkkitehtiruutu Oy Lahti,Askonkatu 9 B,15100,Lahti,61.476937,23.873972,,,,,
Arkkitehtisuunnittelu Niskanen,Kansankatu 53,90100,Oulu,11.0071888,-9.168169,,,,,
2P Arch Oy,Mäntytie 3,00270,Helsinki,61.64737555,27.082013728699593,,,,,
3 D Tilaihme Oy,Pallaskatu 8 B,15900,Lahti,60.9891324,25.627706600000003,,,,,
3d Consulting H&E Oy,Harjalinnunkuja 7,01450,Vantaa,60.3592752,25.073602800000003,84.0,-16%,16.0,"23,5%",
3design Oy,Kehrontie 383,37420,Vesilahti,61.1571066,23.4504193,,,,,
A Ja K Inzonic Tmi,Paciuksenkaari 19 Toimitila 1,00270,Helsinki,0.0,0.0,,,,,
A&M-valvonta,Määrlytie 1,40530,Jyväskylä,62.17562615,25.71524475452599,,,,,
A-Build Oy,Hämeenkatu 26 A 401,33200,Tampere,0.0,0.0,,,,,
A-Factor Oy,Oikokatu 5 F 46,00170,Helsinki,0.0,0.0,,,,,
AFAE Atelier for Architectural Explorations Oy,Näsijärvenkatu 1 D 33,33210,Tampere,61.50257220000001,23.748233499999998,59.0,,23.0,"49,2%",
AFOark-konsultit,Patalantie 13,90410,Oulu,-6.948632099999999,111.4359902,,,,,
AK-RA talosuunnittelu,Latotie 9,67600,Kokkola,60.1634425,24.718249735498155,,,,,
AR-palvelu,Rautatienkatu 26 A 13,33100,Tampere,0.0,0.0,,,,,
ARCCI -Rauma,Savilankatu 13 as. 4,26100,Rauma,0.0,0.0,,,,,
ARK EK Konsultointi,Katajanokanranta 19 D 47,00160,Helsinki,0.0,0.0,,,,,
ARK Group Oy,Halkokorvenkatu 16,15240,Lahti,61.023666500000004,25.6531388,98.0,"0,4%",3.0,"4,1%",
ARK Hintikka Oy,Sumeliuksenkatu 18 B,33100,Tampere,61.4959554,23.7770665,126.0,"147,1%",-95.0,"29,4%",
ARK-Cardio Oy,Suistamonkatu 102,74120,Iisalmi,62.5916297,29.7910685,31.0,55%,6.0,"22,6%",
ARK-Palvelu M. Heikkinen,Papinojantie 10,36200,Kangasala,61.483549100000005,24.0328562,,,,,
ARK-Studio Vakkilainen,Hakarinne 6 K 130,02120,Espoo,0.0,0.0,,,,,
ARK-Suunnittelu Ari Reunanen,Ketunpesäntie 10,21350,Ilmarinen,62.577399,29.872670799999998,,,,,
ARK-Y Oy,Valkonauhantie 9,02700,Kauniainen,60.220779099999994,24.710621600000003,49.0,"-65,2%",0.0,0%,1.0
ARK-suunnittelu Aimo Suuronen,Kehruukatu 7,20660,Littoinen,60.4423667,22.39439074007198,,,,,
ARK-suval Oy,Itäinentie 48 B 5 c/o Petri Isokoski,06100,Porvoo,0.0,0.0,,,,,
ARKCons Oy,Nelikkokuja 5 D,02230,Espoo,60.249437,24.8974399,,,,,
ARKH arkkitehdit Oy,Meritullinkatu 11 C,00170,Helsinki,60.1749514,24.958122699999997,322.0,"91,7%",42.0,"16,5%",3.0
ARKK Sarapää Oy,Ratakatu 1b A,00120,Helsinki,65.00987959999999,25.485612300000003,308.0,,23.0,"7,5%",
ARS-Suunnittelu,Riihitie 9,87830,Nakertaja,60.974030500000005,25.66497598678541,,,,,
Aamar,00120 Helsinki,,,60.1674098,24.9425769,,,,,
Aarni Arkkitehtuuri Oy,Kauppatie 2,04300,Tuusula,61.67516005,27.20900991049557,8.0,,8.0,100%,
Aarti Ollila Ristola Arkkitehdit Oy,Liisankatu 27 F 26,00170,Helsinki,0.0,0.0,,,,,
Aartmax Architecture,Vaneritori 3 A 10,40100,Jyväskylä,0.0,0.0,,,,,
Aavabau Oy,Raisiontie 11 A 4,00280,Helsinki,63.05884079999999,24.561214800000002,,,-3.0,,
Ab Christer Holm Architecture Oy,Wolffskavägen 36,65200,Vasa,63.1054255,21.5953293,34.0,"126,7%",13.0,"38,2%",
Acid Design Oy,Kuoppatie 2 a,00730,Helsinki,65.1402162,25.3786107,6.0,"-53,8%",3.0,"66,7%",2.0
Aedes Oy,Krenatöörintie 25,02680,Espoo,60.2397586,24.832276800000002,3.0,"-57,1%",-5.0,"-166,7%",1.0
Aibeo Tmi,Viipurinkatu 8,00510,Helsinki,60.190912899999994,24.9442365,,,,,
Aika Arkkitehdit Oy,Tenholantie 4 A 3,00280,Helsinki,63.122906900000004,25.0720956,0.0,-100%,-5.0,,
Airas Arkkitehdit Ky,Pohjoisniementie 3 C,00200,Helsinki,62.335789600000005,27.893886300000002,,,,,
Aivan Oy,Laivakatu 3,00150,Helsinki,65.81585820000001,24.0284087,3378.0,"-9,3%",335.0,"11,8%",
Akseli Leinonen,Näätätie 18 A 6,00800,Helsinki,0.0,0.0,,,,,
Aksila Tomi Tmi,Etelänkyläntie 12 A,85100,Kalajoki,64.2329886,23.9984641,,,,,
Alark Oy,Laivalahdenkaari 30,00810,Helsinki,60.186383,25.034209399999998,68.0,"-57,6%",-1.0,"-1,5%",2.0
Alt Arkkitehdit Oy,Hallituskatu 13-17 D,90100,Oulu,65.0117811,25.478475800000002,,,149.0,,
Alzwei Consulting,Magnus Hagelstamin tie 3 A 2,02700,Kauniainen,60.2097272,24.6962088,,,,,
Amfi Arkkitehdit Oy,Kalevankatu 6,00100,Helsinki,61.0625245,28.25998215000001,107.0,"-4,4%",-6.0,"-6,5%",1.0
Angelarch,Raatteentie 1 A 2,57710,Savonlinna,64.8156267,29.6394076,,,,,
Anna Oksanen oy,Äestie 5,10470,Fiskari,60.45690179999999,22.329597800000002,1.0,,-1.0,0%,
Antti Paavali Rautio,Kaarretie 7 C 21,90500,Oulu,0.0,0.0,,,,,
Anttinen Oiva Arkkitehdit Oy,Annankatu 31-33 E 64,00100,Helsinki,0.0,0.0,,,,,
Anu Frantti,Tehtaankatu 24 A 15,00140,Helsinki,0.0,0.0,,,,,
Ar-Ke Invest Oy,Luotipussi 16,40630,Jyväskylä,62.24686735,25.69125290252391,76.0,90%,4.0,"6,6%",1.0
Arch. Wood Ky,Markankatu 14,15240,Lahti,65.3535419,16.1320552,,,,,
Architect Anni Laurila,Pietarinkatu 15 C 106,00140,Helsinki,0.0,0.0,,,,,
Architect Office Sakari Talonen,Niilonkatu 24,20810,Turku,60.4333814,22.244888267959933,,,,,
Architectural Office Walter Oliver Oy,Myllypadontie 14 F,00920,Helsinki,60.2212769,25.057918899999997,,,11.0,,1.0
Archivolta Oy,Kuortaneenkatu 5 A,00520,Helsinki,60.196399,24.9472285,9.0,650%,7.0,"77,8%",
Archonplan Oy,Pitkäjärvenranta 19 B,02730,Espoo,60.2527363,24.760823199999997,,,,,
Arcing Tmi,Linnankatu 9 D 71,20100,Turku,0.0,0.0,,,,,
"Arcteam, Risto Kaakko, Arkkitehti & Co",Kappelitie 6 D,02200,Espoo,61.24699150000001,26.0606346,,,,,
Arcwell Oy,Komeetankuja 4 A,02210,Espoo,60.16702829999999,24.7339525,12.0,"-42,9%",0.0,0%,
Aretas,Mikonkatu 15,33900,Tampere,60.171339399999994,24.9454997,,,,,
Arja Renell',Mikkolantie 3 as. 1,00640,Helsinki,0.0,0.0,,,,,
Ark 5 Oy,Höylätie 3,60550,Nurmo,60.2587341,24.82253243609077,2.0,,1.0,50%,
Ark Brut,Siirintie 28,20300,Turku,60.4700424,22.28399407888897,,,,,
Ark Niemi,Uudentuvankatu 1 A 16,20740,Turku,0.0,0.0,,,,,
Ark Renew Oy,Kukkastie 24,15560,Nastola,60.948269499999995,25.931659699999997,137.0,"-1,4%",21.0,"18,2%",1.0
Ark-Bau Oy,Hämeenkatu 24-26,11100,Riihimäki,61.49790279999999,23.7631422,152.0,"-9,5%",30.0,"25,7%",2.0
Ark-Light,Metsästäjänkatu 2 G 54,33580,Tampere,0.0,0.0,,,,,
Ark-Suunnittelu Liisa Sainio,Kiviportintie 6 A 2,00950,Helsinki,60.22415129999999,25.093992899999996,,,,,
Ark7 Oy,Punavuorenkatu 5 B 5,00120,Helsinki,60.160095299999995,24.933938100000002,993.0,"3,7%",183.0,"23,8%",8.0
ArkJMH arkkitehtitoimisto,Linnankatu 26,20100,Turku,61.86502875,28.890185499999998,,,,,
ArkOpen Oy,Töölönkatu 6,00100,Helsinki,60.1777132,24.9280501,430.0,"-7,1%",6.0,"1,8%",4.0
ArkWire Oy,Käköläntie 161,21100,Naantali,60.44480260000001,22.022919899999998,,,,,
Arka Suunnittelu,Merimiehenkatu 32 A 5,00150,Helsinki,0.0,0.0,,,,,
Arkab Oy,Jokikatu 10 as. 4,06100,Porvoo,60.393374300000005,25.6586064,18.0,50%,2.0,"11,1%",
Arkaden arkitekt & bygg,Vedbergsvägen 100,22240,Hammarland,60.28448220000001,19.7591722,,,,,
Arkdesign,Vanhatie 73,90310,Oulu,7.6127194000000005,-9.3000326,,,,,
Arkdi Plan Oy,Frans Emilin katu 13,33870,Tampere,61.438162899999995,23.816141553961128,6.0,,11.0,100%,
Arkdrufva Oy,Katajanokankatu 8 D 24,00160,Helsinki,0.0,0.0,,,,,
Arkest Arkkitehdit Ky,Hallituskatu 13-17 D,90100,Oulu,65.0117811,25.478475800000002,,,,,
Arket,Sailonkuja 10,02700,Kauniainen,60.22258539999999,24.7149478,38.0,"-42,4%",27.0,"89,5%",
Arkhe Oy,Askonkatu 9 A,15100,Lahti,61.476937,23.873972,184.0,"-10,2%",45.0,"30,4%",1.0
Arkite D,Ketunlenkki 29,90540,Oulu,65.0818876,25.4686558,,,,,
Arkitekt Ab / Arkkitehti Oy Rajaniemi,Hämeenkatu 14,68600,Pietarsaari,60.7368377,24.77052973560767,,,9.0,,3.0
Arkitekt Jeanette Skinnars,Torpvägen 66,22240,Hammarland,59.309995900000004,12.682857499999999,,,,,
Arkitektbyrå Ebba Michelsson Arkem Ab,Emsalövägen 696,06950,Emsalö,0.0,0.0,,,,,
Arkitektbyrå Kasper Järnefelt Ab,Solbergvägen 491,10140,Solberg,61.669151600000006,17.1856412,195.0,"-34,6%",44.0,"28,7%",1.0
Arkitektbyrå Tiina Holmberg Ab,Torggatan 47,22100,Mariehamn,57.003868999999995,32.6629473,168.0,"-3,4%",1.0,"0,6%",1.0
Arkitektbyrå Ursula Koponen,Dalkarbyvägen 125,22150,Jomala,60.18605600000001,22.722783800000002,,,,,
Arkitupa Oy,Saarijärventie,40200,Jyväskylä,63.1352433,29.5322193,185.0,"-0,5%",32.0,"21,6%",3.0
Arkjaatiset Oy,Hatanpään Valtatie 30 A,33100,Tampere,61.474755099999996,23.764384399999997,136.0,"-12,3%",-37.0,"-27,2%",2.0
Arkk M. Kangas Oy,Atraintie 2,90550,Oulu,65.0436004,25.5067354,,,,,
Arkkan Oy,Kaunismäenrinne 12,70870,Hiltulanlahti,62.8161302,27.5965065,157.0,"-14,2%",-16.0,"-8,3%",2.0
Arkki Oy,Neitsytpolku 8 F 32,00140,Helsinki,0.0,0.0,,,,,
ArkkiT Helena,Sateentie 4 A 38,02100,Espoo,0.0,0.0,,,,,
Arkkiaines Jarmo Ranto Tmi,Paloniityntie 28 a,33610,Tampere,61.51193000000001,23.937863,,,,,
Arkkijussi Oy,Hallituskatu 11 B 24,90100,Oulu,0.0,0.0,,,,,
Arkkiline Oy,Hirvelänpääntie 261,64770,Äystö,62.5333777,21.9671712,10.0,,18.0,-24%,
Arkkimer Oy,Kanttiinitie 1 F,02680,Espoo,60.2374468,24.8342875,97.0,-1%,-2.0,-1%,
Arkkitalo Rintala,Kalkkinokantie 29 B 11,94720,Kemi,0.0,0.0,,,,,
Arkkited Oy,Susitie 10 B,00800,Helsinki,60.695293799999995,26.800369399999997,,,,,
